ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603013.SH,20260518,21.28,0.8631,4.3179,0.95,20.4746,19.278,2.334,1.1841,1.1561,1.8954,1.8954,50821.9564,50821.9564,10158.5864,1081491.2322,1081491.2322
603726.SH,20260518,30.15,2.8676,6.3939,0.66,31.5622,24.6188,3.7417,3.0697,3.2066,1.3252,1.3252,18565.12,18470.62,8283.8824,559738.368,556889.193
002768.SZ,20260518,62.67,3.3111,4.9491,0.9,22.441,19.1307,2.7376,0.8884,0.8498,0.4365,0.4365,30125.0,17674.8125,11824.8125,1887933.75,1107680.4994
603368.SH,20260518,16.3,0.9155,1.2278,0.99,9.126,9.859,0.8244,0.3094,0.3085,4.6069,4.6069,39721.1355,39721.1355,29617.856,647454.5087,647454.5087
002778.SZ,20260518,19.4,1.6125,2.2948,0.68,32.824,166.1248,7.5418,12.4703,12.2395,,,12475.33,12342.874,8673.25,242021.402,239451.7556
002588.SZ,20260518,9.87,1.7012,2.6751,0.76,11.0042,10.4632,1.4389,0.9256,0.8787,3.0902,3.0902,115189.198,85863.657,54604.0159,1136917.3843,847474.2946
002586.SZ,20260518,4.43,0.496,0.8634,0.72,18.5424,19.0595,1.5812,2.4222,2.3964,,,114422.3714,108751.8003,62484.0799,506891.1053,481770.4753
601311.SH,20260518,9.32,1.311,2.1716,0.52,13.05,14.3785,1.068,0.6706,0.6826,3.1116,3.1116,117314.6118,117314.6118,70819.8745,1093372.182,1093372.182
300249.SZ,20260518,18.52,7.7468,9.7051,0.5,266.6373,247.653,25.6186,5.6194,5.2606,,,44048.7994,37410.9619,29862.0785,815783.7649,692851.0144
300226.SZ,20260518,24.74,2.0764,2.8206,0.66,37.0632,36.8642,3.5174,0.1115,0.1067,0.2021,0.2021,31872.1422,30645.2945,22560.1782,788516.798,758164.5859
300240.SZ,20260518,6.62,1.7973,3.0626,1.07,252.8446,1128.2691,1.7208,0.3814,0.3782,,,37156.295,36335.2649,21323.6846,245974.6729,240539.4536
002527.SZ,20260518,13.9,3.8557,4.8335,1.41,1673.3852,1504.2694,7.4097,2.6073,2.5499,,,66306.1291,52888.8633,42189.4611,921655.1945,735155.1999
600530.SH,20260518,7.12,4.9741,11.2925,0.84,1579.805,1355.5526,17.5536,17.565,17.825,0.1657,0.1657,77492.0,77492.0,34133.9031,551743.04,551743.04
002479.SZ,20260518,5.57,2.0922,3.222,0.66,23.6967,22.8412,1.1263,0.8999,0.8565,2.693,2.693,86500.0,86307.2844,56043.7486,481805.0,480731.5741
002486.SZ,20260518,2.77,3.3557,4.2696,1.01,49.2633,59.5504,2.1219,1.8049,1.8048,,,82428.31,82043.8,64482.4019,228326.4187,227261.326
002518.SZ,20260518,63.35,5.7145,13.7281,1.26,60.3776,57.7686,7.4128,6.9985,6.6253,0.3631,0.3631,58222.5094,56513.6453,23524.4755,3688395.9705,3580139.4298
300130.SZ,20260518,21.85,1.4097,1.6361,0.73,26.44,29.5791,2.7439,3.8981,3.7052,2.2883,2.2883,56729.9123,43416.1433,37408.4991,1239548.5838,948642.7311
002497.SZ,20260518,25.2,3.4633,3.7131,0.79,45.929,32.6807,2.6326,3.3997,2.9527,0.1575,0.1575,115256.252,105958.7615,98830.778,2904457.5504,2670160.7898
002468.SZ,20260518,15.77,1.4152,3.6255,0.96,17.6386,15.1716,2.1186,0.4343,0.4073,0.417,0.417,153080.2166,146410.6199,57152.9397,2414075.0158,2308895.4758
300133.SZ,20260518,9.66,8.8727,11.687,0.56,95.4327,101.1783,2.4764,6.449,6.9212,0.3392,0.1336,188827.0981,167640.0651,127270.2666,1824069.7676,1619403.0289
300109.SZ,20260518,18.72,2.3941,2.5373,0.93,47.6043,51.8813,2.4453,7.681,7.5706,1.3391,1.3391,48338.0605,44725.5614,42202.2568,904888.4926,837262.5094
601098.SH,20260518,11.2,0.4739,1.3422,0.82,12.6185,12.5388,1.2154,1.5963,1.5904,4.9107,4.9107,179600.0,179600.0,63411.652,2011520.0,2011520.0
300136.SZ,20260518,111.75,16.0816,16.8469,1.19,152.5722,146.8934,13.4768,12.1356,11.8053,0.044,0.044,96756.8638,82520.0238,78771.1874,10812579.5297,9221612.6597
002475.SZ,20260518,72.9,2.8134,4.5069,0.92,31.9973,30.8523,6.0125,1.5982,1.4985,0.2729,0.4923,728598.6207,726927.4403,453773.6767,53114839.449,52993010.3979
002530.SZ,20260518,8.73,2.1627,2.7197,0.83,104.8834,101.0335,5.1223,6.5045,6.1959,,0.2978,77919.8175,69512.3334,55276.4538,680240.0068,606842.6706
601818.SH,20260518,3.09,0.3334,0.9826,1.01,4.7024,4.8273,0.3619,1.4454,1.4602,6.1165,6.1489,5908555.1061,4640681.5561,1574705.0464,18257435.2778,14339706.0083
002500.SZ,20260518,5.29,1.1131,2.1223,1.14,20.5426,20.4213,1.0127,5.6672,5.6174,1.8904,1.8904,358977.1547,358977.1547,188285.9833,1898989.1484,1898989.1484
601177.SH,20260518,16.83,4.789,8.7085,1.14,27.0656,26.1263,2.3562,2.8597,2.7844,0.3567,0.3567,40771.35,40006.0,22000.375,686181.8205,673300.98
002241.SZ,20260518,25.81,4.2729,5.5104,1.07,23.2519,23.0521,2.4513,0.9489,0.9263,1.131,1.131,354977.1109,314259.3257,243683.7806,9161959.2323,8111033.1963
002245.SZ,20260518,27.93,12.1371,14.049,1.17,45.3497,42.1436,4.1131,3.972,3.7742,0.2324,0.2324,115381.0537,108554.0377,93781.4449,3222592.8298,3031914.273
002242.SZ,20260518,10.58,1.5914,4.9027,0.53,68.6189,81.538,2.3961,0.9833,1.0064,1.4178,1.4178,76301.7,76168.5725,24723.7889,807271.986,805863.4971
002275.SZ,20260518,13.75,0.6698,1.9392,1.64,18.6526,17.8474,2.4306,3.9492,3.8393,4.0,4.0,58756.86,55710.2986,19242.3686,807906.825,766016.6058
002266.SZ,20260518,5.37,2.91,5.2669,0.92,25.0747,19.3394,2.216,1.2074,1.1459,0.9213,0.9213,521927.1402,484258.5229,267552.8708,2802748.7429,2600468.268
002215.SZ,20260518,9.95,2.0306,2.2502,0.86,15.3688,12.8808,2.0482,1.7287,1.5837,3.5195,3.5195,100463.381,80299.2667,72465.5874,999610.641,798977.7037
002273.SZ,20260518,37.3,4.877,5.3644,0.72,44.2423,43.289,5.0871,7.4866,7.2376,0.7956,0.7956,139063.2221,136207.8379,123832.5106,5187058.1843,5080552.3537
002396.SZ,20260518,31.41,4.1014,5.58,0.47,44.9949,45.54,2.6208,0.9603,0.9398,0.796,0.796,58569.5098,58328.0278,42872.8328,1839668.3028,1832083.3532
002490.SZ,20260518,9.32,9.6612,17.0976,0.99,1442.3041,1398.693,14.7617,4.2211,3.481,,,79784.84,54172.2,30610.5,743594.7088,504884.904
601107.SH,20260518,6.36,0.5152,2.41,0.88,12.8534,12.8506,0.9942,2.2207,2.0869,4.5597,4.5597,305806.0,216274.0,46233.7162,1944926.16,1375502.64
601139.SH,20260518,6.6,1.1297,4.6198,0.81,13.4849,13.1677,1.1506,0.6371,0.6525,2.4242,2.4242,287674.3102,287674.3102,70347.1673,1898650.4473,1898650.4473
002206.SZ,20260518,5.78,2.1183,2.9735,1.3,13.0601,13.4942,1.6288,1.1514,1.1804,3.0207,3.0207,116220.722,105683.5986,75285.8075,671755.7732,610851.1999
002228.SZ,20260518,3.7,2.184,3.7909,1.04,43.3834,47.5498,1.4917,0.4404,0.4329,4.5538,7.1398,121338.5629,120932.1709,69670.0889,448952.6827,447449.0323
002252.SZ,20260518,5.4,0.3893,0.6791,0.74,22.7297,27.0169,1.1021,4.8781,5.2315,0.6064,0.8868,663798.4837,663378.0112,380334.1207,3584511.812,3582241.2605
002265.SZ,20260518,22.93,0.8845,4.0299,0.46,101.7936,101.7605,6.0745,5.2523,4.8699,,,103304.0407,103304.0407,22673.4746,2368761.6533,2368761.6533
601788.SH,20260518,14.82,0.6788,1.4805,0.75,18.3481,16.7846,1.0987,6.2968,5.978,1.4717,1.4717,461078.7639,390669.8839,179122.5656,6833187.281,5789727.6794
601766.SH,20260518,5.88,0.8063,2.0139,0.57,12.8025,12.4941,0.9607,0.618,0.6066,5.4422,5.4422,2869886.4088,2432779.8048,974021.9798,16874932.0837,14304745.2522
601128.SH,20260518,7.19,1.0956,1.2041,0.84,5.6515,5.4948,0.7443,2.0522,2.0175,5.2471,5.2471,331652.1497,331652.1497,301777.65,2384578.9563,2384578.9563
002284.SZ,20260518,12.71,2.3856,4.1518,0.66,19.1663,17.6565,2.6796,1.6754,1.6461,0.3934,0.3934,73910.0348,73088.9448,41996.8673,939396.5423,928960.4884
002282.SZ,20260518,6.61,1.4955,2.2017,1.53,22.5144,26.3368,0.9571,2.0564,2.1085,3.0257,,52683.8348,50500.4688,34301.8597,348240.148,333808.0988
002233.SZ,20260518,8.47,0.5603,0.9286,0.73,15.6852,16.1435,0.8548,2.4216,2.4753,5.3129,5.6534,117415.0508,117327.2808,70790.6053,994505.4803,993762.0684
002243.SZ,20260518,8.96,1.8379,3.704,0.95,61.3361,61.6082,1.4872,4.5955,4.4317,0.7813,0.7813,121060.4219,120414.229,59748.4831,1084701.3802,1078911.4918
002236.SZ,20260518,17.77,1.437,1.8835,0.71,15.0586,14.8869,1.5242,1.7742,1.7399,3.6204,1.0351,326926.2074,239112.6965,182424.0617,5809478.7055,4249032.6168
002226.SZ,20260518,5.64,1.1666,2.5562,0.9,19.7214,20.0267,1.5402,1.4967,1.4718,1.1525,1.1525,264892.2855,264891.8085,120894.0521,1493992.4902,1493989.7999
002217.SZ,20260518,3.01,8.0753,11.3683,0.6,990.7466,1156.519,12.0296,13.3602,13.1225,,,747939.8928,727932.2391,517074.6751,2251299.0773,2191076.0397
601901.SH,20260518,6.96,0.6549,1.3311,0.9,14.4319,13.4464,1.0931,5.4549,5.2376,1.7284,1.8721,823210.1395,823210.1395,405033.3792,5729542.5709,5729542.5709
002797.SZ,20260518,7.54,2.6021,3.2962,0.63,37.6584,34.4178,1.7926,8.5964,8.1826,0.9814,0.9814,420240.0,420240.0,331747.38,3168609.6,3168609.6
600918.SH,20260518,5.81,0.4482,0.6362,0.63,32.0658,29.9935,1.0294,4.0382,3.8484,0.3787,0.3787,791834.0996,392584.7319,276556.3026,4600556.1187,2280917.2923
600909.SH,20260518,6.28,6.1627,10.5253,3.19,14.9654,15.6427,1.1961,6.2252,6.8453,2.0759,2.0759,502420.9278,502420.9278,294173.3836,3155203.4266,3155203.4266
601878.SH,20260518,9.56,0.483,0.902,0.59,18.1251,16.7659,1.1599,4.9458,5.3285,1.5557,1.7632,457379.6639,457379.6639,244897.148,4372549.5869,4372549.5869
002673.SZ,20260518,6.89,0.6701,1.2655,0.84,17.5607,17.6266,1.0088,5.1458,4.9728,1.7393,1.4494,446958.1705,446958.1705,236671.4325,3079541.7947,3079541.7947
920247.BJ,20260518,19.38,3.7093,9.1512,1.07,84.3002,79.8474,7.7316,8.3522,8.0437,0.4763,0.4816,18905.2999,13714.3415,5558.9585,366384.7121,265783.9383
920195.BJ,20260518,15.5,0.9208,1.6651,0.65,13.589,14.8593,1.8079,1.3382,1.3713,1.2903,1.2903,9803.0,7075.8985,3912.9068,151946.5,109676.4268
920478.BJ,20260518,15.18,1.6526,4.0091,1.03,23.8174,34.9815,2.3009,4.1532,4.713,1.8822,1.8822,7870.87,4724.0066,1947.2637,119479.8066,71710.4202
688539.SH,20260518,39.55,2.2316,4.8957,0.8,122.7346,140.1039,4.1899,18.1267,18.764,0.5,0.5,18592.0,18592.0,8475.0,735313.6,735313.6
688692.SH,20260518,260.49,3.3254,4.9161,1.13,57.0979,51.7623,7.5907,22.589,20.2265,0.3592,0.2303,11324.0,7313.665,4947.235,2949788.76,1905136.5959
688433.SH,20260518,93.77,1.4614,4.7973,0.79,564.7195,609.3455,18.3496,54.4661,54.1949,0.052,,41557.7547,41557.7547,12659.4538,3896870.6582,3896870.6582
688717.SH,20260518,123.9,9.4304,9.4591,1.77,163.9424,139.9829,4.4722,4.8565,4.1852,0.7567,0.7567,16000.0,9904.7808,9874.7108,1982400.0,1227202.3411
001220.SZ,20260518,36.39,7.273,7.273,1.14,24.1149,27.21,2.1507,3.9126,4.2294,,,9229.0,2260.8648,2260.8648,335843.31,82272.8701
603205.SH,20260518,25.46,1.4285,1.4285,0.66,35.6416,36.071,2.6084,3.8772,3.888,1.0605,1.0605,15600.0,4134.0,4134.0,397176.0,105251.64
920249.BJ,20260518,10.12,7.5847,7.6811,0.66,100.8066,78.8492,5.5064,1.7546,1.6706,,,42163.0,12466.9576,12310.5076,426689.56,126165.6109
920351.BJ,20260518,16.03,4.1476,4.6698,0.63,76.5241,95.2554,3.1767,0.7271,0.7687,0.6238,0.6238,8803.5439,3984.034,3538.534,141120.8087,63864.065
688570.SH,20260518,17.1,0.4114,0.6197,0.78,75.6813,131.25,1.716,4.5754,4.7307,1.9298,1.9298,43300.0,18820.0,12494.5,740430.0,321822.0
301603.SZ,20260518,135.05,9.4004,9.4004,0.71,46.434,42.6341,6.5197,6.5324,5.9436,0.074,0.1481,12076.0,3773.25,3773.25,1630863.8,509577.4125
301662.SZ,20260518,172.35,5.0542,5.7928,0.9,230.2761,116.2726,8.9007,6.7871,6.1437,0.5802,0.5802,8000.0,3075.3116,2683.2125,1378800.0,530029.9543
920634.BJ,20260518,19.34,1.6328,3.4318,0.67,69.6878,72.704,4.2195,1.5023,1.4808,0.5159,0.5159,6390.8766,4052.7725,1928.2131,123599.5534,78380.6202
001226.SZ,20260518,53.19,6.7245,11.8875,1.29,193.6425,173.3303,5.3435,5.8722,5.6208,0.752,0.752,7466.67,3392.64,1919.14,397152.1773,180454.5216
301628.SZ,20260518,113.18,7.9922,7.9922,0.8,70.57,72.886,7.1396,8.9467,8.4925,0.3534,0.3534,7537.58,2787.58,2787.58,853103.3044,315498.3044
301602.SZ,20260518,17.7,0.8091,2.2455,0.81,50.9086,63.8624,5.5359,18.696,20.3035,0.5763,0.5763,42832.9638,20849.9391,7512.9446,758143.4593,369043.9221
688484.SH,20260518,44.65,2.1662,3.0525,0.56,80.03,107.0081,4.574,5.8564,5.7302,0.444,0.444,42766.317,42766.317,30349.2414,1909516.0541,1909516.0541
688531.SH,20260518,139.88,9.9073,10.6312,0.99,131.5784,125.2974,6.7765,21.4887,19.7242,0.2941,0.2941,16559.3939,11477.8827,10696.3834,2316328.0187,1605526.2321
920392.BJ,20260518,19.15,1.2794,2.3991,0.92,71.438,81.0085,4.138,1.9896,1.9323,0.3974,0.3974,7667.49,3603.99,1921.92,146832.4335,69016.4085
001379.SZ,20260518,21.29,2.6427,2.7005,0.9,59.2543,58.2236,2.8214,2.1244,2.0404,0.9394,0.9394,20000.0,6729.7675,6585.7675,425800.0,143276.7501
688648.SH,20260518,50.84,4.3252,5.0543,1.13,11.0326,11.1783,3.2087,4.9909,4.4975,,,13600.0,6952.8924,5949.8918,691424.0,353485.0496
920374.BJ,20260518,20.3,3.7194,4.2703,1.89,107.04,122.3049,6.284,6.7373,6.6996,0.5362,0.5362,8151.8,3411.3551,2971.3022,165481.54,69250.5085
920556.BJ,20260518,8.96,2.2673,3.108,0.66,62.0276,65.4037,2.7379,4.4942,4.386,1.1114,1.1114,16131.52,11749.8764,8571.7314,144538.4192,105278.8925
920407.BJ,20260518,17.64,1.2608,2.0282,0.63,80.4399,80.8016,5.4952,5.5528,5.3566,0.4361,0.4361,8538.4,3476.0895,2160.886,150617.376,61318.2188
605378.SH,20260518,18.42,0.6798,2.4438,0.46,82.6583,123.6745,3.868,3.8832,3.8131,1.9389,1.9389,26134.64,26134.64,7269.73,481400.0688,481400.0688
001266.SZ,20260518,50.5,14.5484,23.5621,1.3,342.3083,106.757,5.3062,9.759,5.8804,0.5892,0.5892,10363.7342,5813.8502,3589.7402,523368.5771,293599.4351
688273.SH,20260518,44.1,1.4952,3.7946,0.99,42.97,51.4614,3.2183,10.2179,10.6905,1.5525,1.5525,10000.0,10000.0,3940.4158,441000.0,441000.0
603150.SH,20260518,70.7,1.7723,2.9243,0.56,54.2857,60.0709,3.4723,1.4656,1.154,0.4526,0.4526,8548.3,8548.3,5180.655,604364.81,604364.81
301322.SZ,20260518,44.81,4.9737,6.5451,1.43,145.1499,493.193,2.2453,6.4577,6.1148,1.1051,0.6631,14265.5878,9621.268,7311.2316,639240.9893,431129.0191
603237.SH,20260518,15.9,1.4802,3.409,1.31,25.7646,28.599,1.9344,1.3974,1.4241,3.0879,3.0879,19707.2537,18980.6926,8241.5242,313345.3338,301793.0123
688190.SH,20260518,92.4,2.3942,6.6033,1.21,37.6644,39.9712,4.1222,5.8679,5.7249,1.0065,1.5476,12000.0,12000.0,4350.9765,1108800.0,1108800.0
688230.SH,20260518,73.2,1.2998,5.1992,0.77,81.0936,76.8308,3.8261,21.8703,20.526,1.0929,0.5874,11760.0,11760.0,2940.0,860832.0,860832.0
001258.SZ,20260518,10.27,2.8704,7.3654,0.56,112.6645,95.1088,3.1412,9.0434,8.6507,0.1655,0.1655,93333.3334,93332.3584,36372.4684,958533.334,958523.3208
301200.SZ,20260518,216.55,1.108,7.1237,0.53,128.4711,102.7692,9.3678,18.3433,15.6458,0.18,0.18,48900.7741,42523.8073,6613.8073,10589462.6314,9208530.4708
301209.SZ,20260518,89.5,0.9813,2.7373,0.63,190.4159,246.9868,12.9712,19.5734,19.5719,0.1596,0.1596,11200.0,9568.3,3430.0,1002400.0,856362.85
301379.SZ,20260518,31.38,11.212,13.8189,1.3,43.8168,49.433,4.2505,3.4824,3.4249,0.8953,0.8953,19824.3944,15375.5554,12474.9024,622089.4963,482484.9285
301314.SZ,20260518,52.62,4.4334,4.981,0.56,152.8816,164.7318,2.7598,14.5602,14.0746,0.3801,0.3801,5525.0,1825.7362,1624.9999,290725.5,96070.2388
301283.SZ,20260518,49.23,3.0076,5.0413,1.23,20.7062,20.258,2.3085,1.8399,1.7699,2.4065,1.4068,8041.7822,6327.4561,3774.8863,395896.9377,311500.6638
301357.SZ,20260518,103.41,1.8111,7.2442,0.48,340.9546,458.0981,8.6289,47.6553,44.7635,,,9520.0,9520.0,2380.0,984463.2,984463.2
301658.SZ,20260518,40.7,9.7711,9.7711,0.92,107.0281,241.6936,5.2635,6.5201,6.5113,0.3096,0.3096,41237.1135,9741.6681,9741.6681,1678350.5195,396485.8917
688400.SH,20260518,68.9,6.4543,12.5433,1.33,204.6398,95.3929,5.7863,11.3402,11.4075,0.0344,0.0344,47923.0395,46097.6733,23719.9148,3301897.4216,3176129.6904
001336.SZ,20260518,30.45,4.3827,6.7222,0.87,63.5041,54.1075,2.9876,5.4881,5.1956,0.4894,0.4894,8037.35,4932.326,3215.7635,244737.3075,150189.3267
688193.SH,20260518,54.97,4.6041,8.4316,1.07,218.3559,158.8994,2.3979,13.6014,13.4853,0.4398,0.4398,4006.987,4006.987,2188.0251,220264.0754,220264.0754
688370.SH,20260518,25.09,0.9144,2.7719,1.12,148.4966,119.2677,1.288,6.5361,6.6667,1.4348,1.4348,13710.7879,13710.7879,4522.7296,344003.6684,344003.6684
301205.SZ,20260518,286.88,13.8522,18.7994,1.24,361.0652,425.7249,22.8623,29.5986,30.1394,0.0697,0.0697,12974.4,8340.471,6145.6068,3722095.872,2392714.3205
301387.SZ,20260518,92.1,12.4077,16.2005,0.78,542.6628,,6.0243,6.1717,5.8566,0.1625,0.1625,10674.7204,4268.4324,3269.123,983141.7488,393122.624
301170.SZ,20260518,29.24,2.7789,2.7789,0.67,28.8362,29.5511,1.6207,2.6038,2.5357,1.026,1.026,10000.0,3357.5425,3357.5425,292400.0,98174.5427
001230.SZ,20260518,25.71,5.3723,7.8231,0.8,20.3721,19.9505,1.7086,2.0647,1.9518,1.6577,1.6577,13412.6057,7855.627,5394.6674,344838.0925,201968.1702
301429.SZ,20260518,22.77,3.3408,4.1833,0.62,52.5889,55.1714,1.9845,2.7768,2.7706,1.4944,1.3084,11822.0,4402.1011,3515.5011,269186.94,100235.842
300979.SZ,20260518,37.94,0.1723,1.1101,0.6,13.8075,15.6519,2.7008,1.7724,1.8493,8.6979,8.6979,116700.0,116699.235,18108.735,4427598.0,4427568.9759
301093.SZ,20260518,111.56,3.6385,6.4559,1.06,304.4144,431.9741,8.3121,29.5718,30.3569,0.1379,0.1379,16420.1624,15699.6781,8848.2345,1831833.3173,1751456.0888
300990.SZ,20260518,90.5,4.7088,8.1323,0.64,61.0408,61.5599,7.3823,5.3836,5.1587,0.5487,0.5525,17057.915,7712.648,4465.798,1543741.3075,697994.644
301077.SZ,20260518,30.61,3.9568,6.577,0.69,40.1313,40.6725,4.5323,6.7661,6.4462,2.766,1.9601,17007.8941,9540.2629,5739.518,520611.6384,292027.4474
300976.SZ,20260518,77.18,4.2651,7.7754,0.87,36.6827,34.8587,2.8228,3.2469,3.1073,1.0027,0.2735,13410.4216,8641.4172,4740.1485,1035016.3391,666944.5795
301219.SZ,20260518,84.27,4.1975,6.6632,0.73,22.3585,16.3569,2.5166,2.9779,2.6316,1.7714,1.7714,29471.7182,21041.6258,13255.2281,2483581.6927,1773177.8062
300971.SZ,20260518,24.92,3.3543,3.8084,0.85,35.1352,31.1858,2.7062,5.7035,5.2056,0.7166,0.7166,11760.0,9225.28,8125.37,293059.2,229893.9776
688161.SH,20260518,27.0,0.2527,1.3184,0.57,40.202,41.366,2.5743,7.0922,7.0637,0.9932,0.9932,40000.0,40000.0,7666.6667,1080000.0,1080000.0
688778.SH,20260518,71.65,1.1399,3.288,0.59,47.9062,42.1339,3.8393,1.819,1.5395,0.7426,0.7426,50469.1083,50469.1083,17496.7565,3616111.6097,3616111.6097
688425.SH,20260518,4.49,0.3613,1.3037,1.03,16.1476,17.1154,1.2712,2.3839,2.4242,1.8931,1.8931,533349.7,533349.7,147795.7,2394740.153,2394740.153
301234.SZ,20260518,40.07,4.0358,7.9327,1.03,144.2204,127.8658,3.5429,5.9456,5.9909,0.7487,0.7487,6800.0,4017.0613,2043.7005,272476.0,160963.6463
688690.SH,20260518,35.86,3.4054,5.8172,1.25,106.4693,82.7813,7.083,15.6602,14.6438,0.1743,0.1743,40381.4765,40381.4765,23639.5328,1448079.7473,1448079.7473
688511.SH,20260518,24.14,4.8356,10.7273,1.57,94.5402,136.3728,4.0847,21.485,25.4577,,0.956,13367.7885,13367.7885,6025.8672,322698.4144,322698.4144
301148.SZ,20260518,71.51,2.646,4.124,0.62,162.729,207.1079,4.8548,16.3921,16.5122,0.5424,0.5448,11649.708,5887.308,3777.4078,833070.6191,421001.3951
301665.SZ,20260518,25.85,2.1834,2.1834,0.69,24.9757,22.3167,3.1138,2.1668,2.0359,2.3211,2.3211,45000.0,10417.0,10417.0,1163250.0,269279.45
603216.SH,20260518,28.73,2.1609,8.4885,0.75,98.7174,100.0696,3.5377,5.8984,6.1095,0.6961,0.6961,22269.0,22269.0,5669.0,639788.37,639788.37
301048.SZ,20260518,10.76,0.7735,3.094,0.75,28.4192,26.803,2.0027,1.7934,1.7263,0.5773,0.5773,53333.34,53333.34,13333.34,573866.7384,573866.7384
301362.SZ,20260518,195.14,11.6559,11.6559,1.2,110.7301,139.6148,8.0074,12.2321,12.3238,0.9573,,10467.0,2967.0,2967.0,2042530.38,578980.38
688338.SH,20260518,27.85,0.9332,1.5553,0.61,32.9929,34.4601,1.7295,11.2294,11.5969,1.1607,1.1607,10614.24,10614.24,6368.658,295606.584,295606.584
688336.SH,20260518,64.74,0.7425,4.6428,0.63,13.8016,13.4528,4.6421,9.5294,9.2644,0.1896,0.1896,61808.6503,61678.5793,9863.6314,4001492.0204,3993071.2239
688569.SH,20260518,20.41,0.3076,1.1385,0.6,25.1045,25.6813,1.4495,3.3717,3.2277,1.7148,1.7148,21066.67,21066.67,5691.67,429970.7347,429970.7347
688558.SH,20260518,41.8,2.9993,9.2561,0.92,35.0873,33.7117,3.1409,4.3474,4.2339,1.4245,1.4245,13200.0,13200.0,4277.1968,551760.0,551760.0
605089.SH,20260518,23.72,0.8364,3.1735,0.76,47.6138,45.4828,2.5845,4.6619,4.6443,1.5025,1.5025,13800.0,13800.0,3637.1696,327336.0,327336.0
300965.SZ,20260518,74.0,8.9953,30.6032,0.95,123.1058,161.1677,3.5863,22.1433,24.0929,0.7838,0.7838,6000.0,5409.375,1590.0,444000.0,400293.75
605589.SH,20260518,44.08,6.5854,8.8331,1.06,37.0663,38.1801,3.4199,3.4116,3.3467,1.1989,1.1989,84638.8498,84359.9998,62893.7003,3730880.4992,3718588.7912
301591.SZ,20260518,45.95,9.951,9.951,0.94,58.5797,63.1531,4.2026,8.9763,8.8409,0.9793,0.9793,8412.0,3393.84,3393.84,386531.4,155946.948
603068.SH,20260518,37.87,3.3471,5.4743,1.06,258.4867,261.5383,3.2745,6.2627,5.4075,,,15178.7319,15178.7319,9280.6206,574818.5771,574818.5771
300845.SZ,20260518,14.95,5.97,6.8697,0.51,76.3485,92.7941,3.7399,8.5571,8.4165,1.6433,1.6433,20564.11,14378.1897,12495.1272,307433.4445,214953.936
002967.SZ,20260518,22.12,2.1312,4.0625,0.7,33.2047,32.284,2.8647,3.912,3.8114,2.1864,0.5963,63727.9952,54722.6691,28707.5643,1409663.2538,1210465.4405
301191.SZ,20260518,155.64,6.8436,10.8138,0.54,166.2175,147.0601,6.3391,6.085,5.4972,0.6383,0.6383,6934.2,5219.8383,3303.4271,1079238.888,812415.633
002947.SZ,20260518,86.84,7.2515,8.7707,1.36,41.8282,38.6875,7.1536,7.7857,7.6122,0.6739,0.5561,25620.9336,19830.3748,16395.5745,2224921.8738,1722069.7476
300828.SZ,20260518,21.39,25.7233,25.7233,1.58,109.2029,129.7444,4.5086,5.9898,5.8423,1.3915,,16642.2,8436.9315,8436.9315,355976.658,180465.9648
300960.SZ,20260518,21.19,0.9743,3.4515,0.86,58.0148,70.3569,4.8205,6.0038,6.2043,1.5094,,14444.4265,13087.8265,3694.4128,306077.3975,277331.0435
300763.SZ,20260518,104.11,7.6681,11.5461,1.59,55.7607,67.9741,4.5826,5.9615,6.0475,0.1924,0.1924,39806.0298,32159.3508,21358.1179,4144205.7625,3348110.0118
003012.SZ,20260518,5.35,0.9075,2.1968,0.74,17.5877,18.6212,0.8184,1.0211,1.0533,4.5422,4.5422,115698.1158,113451.3728,46865.185,618984.9195,606964.8445
601298.SH,20260518,8.91,0.1514,1.2325,0.85,10.9714,11.03,1.2281,3.0753,3.0197,3.8979,3.8979,649110.0,539207.5,66237.6,5783570.1,4804338.825
300890.SZ,20260518,37.9,7.8634,8.1137,0.58,83.3633,52.6569,2.1125,2.6957,2.3696,,,11914.6532,10886.5147,10550.6768,451565.3563,412598.9071
300795.SZ,20260518,10.53,2.1318,2.7946,1.11,23.0214,21.1489,5.5409,4.0103,3.9006,3.1557,2.5059,29889.387,17398.5161,13272.0876,314735.2451,183206.3745
002952.SZ,20260518,29.22,7.2899,18.5759,0.85,449.4977,316.8644,5.4517,5.1896,4.968,0.169,0.169,16434.0,13164.5032,5166.2442,480201.48,384666.7835
601319.SH,20260518,6.84,0.17,2.0214,0.78,6.4848,7.0989,0.9472,0.4521,0.4576,3.7277,2.8068,4422399.0583,3549775.6583,298560.3196,30249209.5588,24280465.5028
002946.SZ,20260518,17.59,0.63,2.7851,0.99,20.7063,19.303,3.9599,1.3477,1.322,1.6202,1.8192,86067.7197,85070.5984,19242.7509,1513931.1895,1496391.8259
603613.SH,20260518,26.28,1.6244,2.4834,0.73,14.3218,14.2755,2.0199,0.3714,0.3804,0.2505,0.2505,72053.7813,72053.7813,47131.2696,1893573.3726,1893573.3726
