ts_code,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025
002098.SZ,1581883506.39,979051059.54,1617455230.18,1044687043.93,1439259251.22,925153744.54,1866773726.77,1232546958.74,2038460147.85,1356106621.75
002103.SZ,2131354866.26,1875361312.13,1595469213.28,1329039118.57,1783848601.56,1498496244.85,1758024349.55,1441638063.35,1838748112.84,1501118206.09
002105.SZ,1912457854.82,1488301105.94,1470016977.28,1124406601.65,739166037.27,604693798.29,818126774.64,686847027.3,863891372.59,759142154.41
601333.SH,14947451817.0,15085154253.0,15240732548.0,16395001989.0,19178753383.0,17659350818.0,20030021093.0,18178497329.0,21233691430.0,19671224342.0
002104.SZ,659672338.56,492549435.89,715406269.84,513570274.08,954134087.4,670766010.48,682289828.39,448864054.03,614157785.1,434985311.38
002110.SZ,48655758815.14,42462811096.12,39936111436.68,38049466111.41,34367908680.21,32202698263.05,33177041878.12,32138940044.3,33266649947.46,30831491399.12
002108.SZ,2103980038.66,1615696396.74,2095533378.18,1737294343.7,1993090023.47,1679109309.73,1962414906.17,1728338152.52,2078195607.99,1803909057.62
002106.SZ,5643146333.73,4778118546.02,4951360704.41,4354063425.99,4225912703.1,3590532739.21,4414039804.49,3703103528.08,4687506766.06,3979508869.29
601002.SH,2197099737.7,1701105942.61,2057699747.61,1688698651.79,1679502098.84,1445450888.47,1727565772.21,1400667129.28,1733594236.4,1309424881.51
601628.SH,727711000000.0,,701012000000.0,,709333000000.0,,427180000000.0,,537895000000.0,
002107.SZ,711073285.71,153209640.77,752849548.28,187671304.27,716392429.5,175254201.15,576678675.17,159899955.56,624613354.3,155377134.44
002111.SZ,2263966229.12,1499613170.69,1571764694.46,1105974686.25,1608336542.68,1167888027.62,2073750719.46,1530763693.16,2296679000.84,1751826646.25
002121.SZ,2228040119.7,1581196229.9,2094745733.77,1524764244.37,3345283113.14,2372784230.47,2905428192.01,1975033626.96,3585767225.66,2462419012.76
002112.SZ,688533535.47,563835983.28,740790391.11,603435415.82,967735574.14,782720352.14,1490630424.25,1205805451.45,1238571875.12,1022456647.53
002114.SZ,1639694454.88,1446558395.27,1514312531.57,1467728473.76,1150249659.43,1186210823.0,983014771.49,892572963.96,966228428.64,933774710.05
002115.SZ,7753844994.47,7430877996.1,7419404230.13,7067414881.64,9942129604.8,9483307043.18,8521235454.13,8128775102.46,7252057632.04,6895585421.89
002120.SZ,28601221706.97,26076909392.42,35211659046.98,32295998089.4,32835311570.64,29503921397.47,35508924913.89,32005185527.69,37492667728.57,34964140274.47
002116.SZ,3332276203.3,2952317469.96,3800034484.16,3316336734.77,4205877980.67,3628098359.85,4292207612.48,3649948632.51,4320143364.72,3693623194.17
002117.SZ,878536698.5,525632122.1,742377305.02,439986050.2,882250981.02,555104349.1,775803120.19,527531115.53,867221312.9,565946428.78
601166.SH,164047000000.0,,170854000000.0,,161296000000.0,,164217000000.0,,161234000000.0,
002119.SZ,1660667309.08,1347386839.14,1309758803.45,1080633994.92,1309544880.45,1128819633.85,1487018940.36,1296979400.43,1563732487.28,1339316674.65
601003.SH,65108087799.77,57543357885.14,62360811663.92,63811902489.26,57004653983.19,55844447710.77,53095916209.2,51203939398.49,50797675885.79,47666639911.47
002124.SZ,8426957332.99,9063132589.7,6833654193.02,6044843661.02,7268524282.87,7667960148.73,7146352456.9,6028115368.71,6718701570.57,5711644079.73
601005.SH,31764218000.0,27768610000.0,25666072000.0,25091695000.0,30012810005.27,30128812598.11,20598066793.49,21679172443.81,19091282879.67,18836440959.97
601318.SH,904629000000.0,,870202000000.0,,704938000000.0,,775383000000.0,,832940000000.0,
002123.SZ,1938808147.35,1639767210.35,2481627974.08,2213125235.64,3330094685.89,3048400308.81,3304847615.83,3008322703.73,2066469456.92,1818840246.42
601007.SH,945469053.97,666560171.02,1064223287.96,789638708.66,1352565467.16,989907409.99,1387756927.57,1024856982.01,1283343678.21,966390505.43
002125.SZ,1262839583.86,983678002.37,1342791264.31,926464433.43,1593810914.34,1251491935.25,1383423042.5,953519385.99,1402293845.46,1072256099.52
300318.SZ,532011776.18,303576791.59,597413453.96,402266913.38,806104920.39,462435519.21,646068014.18,318826772.88,628755157.52,381441266.08
002126.SZ,5831830519.33,4630970751.33,6000544473.47,4797900250.52,7992313579.19,6310414643.7,9205171828.18,7357406795.81,11057394602.92,8923476328.7
601008.SH,1452504113.22,1136680211.94,1651903037.31,1244800344.7,1648773178.05,1245217863.27,1936977733.02,1456359084.14,1870149385.73,1429428378.08
002130.SZ,3919950721.68,2535872654.31,3884306362.8,2675923089.59,4012615118.26,2715953167.48,4820498413.48,3237255062.94,6082168099.66,4131192747.71
002129.SZ,29089053073.51,23265569438.52,49844887499.06,40911497702.37,48654060843.28,37406179959.46,22582277516.85,24437252608.9,21571637472.07,22917425326.56
002127.SZ,2774547669.97,2167646527.52,2576570223.29,2152797163.73,2067164689.76,1776778315.82,2406571226.37,2066196416.9,1990573635.16,1745088552.94
002131.SZ,14448220648.75,13474636531.08,15150607095.73,13981374400.95,15678531483.89,14477574696.2,15848008474.27,14468012095.9,14454058040.77,13190470401.58
002132.SZ,2524177671.03,2184539206.4,3445544612.02,3001502568.38,3290930531.88,2941202484.25,3689119287.89,3321403760.76,3823042014.76,3530151707.02
002134.SZ,515519731.98,445393692.94,434244752.03,368230222.38,440878429.83,359940847.04,829432850.49,686509456.92,1025251402.98,880307666.15
002135.SZ,8356999457.01,7187621713.88,8726294943.59,7696889605.89,9823031097.68,8736895179.44,9089880442.14,8354671173.01,6713308318.2,6128357965.52
002136.SZ,1452890563.4,1202787354.45,1989373360.77,1573667463.13,1637254348.7,1436764471.87,1394167436.6,1316391182.14,1310067519.22,1312341034.58
002133.SZ,4413312858.87,4066915042.99,5257946105.97,4949687455.22,7454388686.0,6778835907.52,3350878262.31,3240646905.73,3896498537.3,3534576733.08
000338.SZ,166428696591.61,134465185077.75,130523447286.82,108449180430.59,160383063526.95,127942209219.27,161953578560.89,126546820970.52,170570624994.35,133200333455.76
002128.SZ,17996589632.68,11337594498.24,19868220143.09,13230650623.45,19730305891.67,13209676126.65,21809510749.24,13859849078.88,22402898552.86,14437628158.15
601998.SH,155198000000.0,,160426000000.0,,156228000000.0,,162210000000.0,,156598000000.0,
002139.SZ,5618912456.32,4333985711.6,6535436281.01,5303215056.17,6361328307.23,4955715949.47,7699609718.19,5874061400.71,8187587871.7,6388212413.29
601328.SH,199970000000.0,,210076000000.0,,198889000000.0,,196123000000.0,,199645000000.0,
601600.SH,194928951000.0,172192964000.0,206071719000.0,185658165000.0,188404472000.0,167060073000.0,173777879000.0,147311025000.0,176515725000.0,145961230000.0
002137.SZ,688205994.37,570907736.21,523033487.09,416192187.55,450224002.78,351069477.02,452088323.16,352295447.61,484892431.62,375822175.27
002138.SZ,3476387845.68,2192403776.89,3181202012.01,2103493471.96,3675924435.36,2398534381.15,4195164400.47,2629962795.87,5032025812.67,3183261507.88
002170.SZ,1731186157.46,1462668901.01,2103354616.95,1792069685.71,2514914333.2,1991072811.05,2433611569.49,1887478452.11,3808701279.69,2463166775.16
002140.SZ,3807024729.43,3435275647.4,3647170135.43,3226638190.12,5961647456.87,5522880588.62,6434567533.68,5913947261.12,6795265242.05,6271320884.56
601919.SH,231478581372.73,130229384705.85,316540570024.05,171697240969.12,134556391967.46,108974163748.23,174737328065.54,120988685775.75,167598747676.26,130768472124.6
601168.SH,29062001665.0,23334159409.0,26976701719.0,21221200302.0,32233576938.0,26168515623.0,36725264915.0,28487932575.0,48442386524.0,38922119174.0
002144.SZ,436132541.05,322764389.21,438780176.46,325181994.55,384124776.46,264038365.84,441007035.99,308688075.53,391886748.34,268528423.35
002141.SZ,1119193502.61,952763429.62,866568570.92,782381441.66,84514852.59,43256938.54,45551575.77,25060332.79,931038585.82,864703660.53
002142.SZ,38878000000.0,,44792000000.0,,47235000000.0,,50753000000.0,,54976000000.0,
601009.SH,30301566000.0,,35188445000.0,,35692157000.0,,38558036000.0,,41948807000.0,
002153.SZ,2244911844.97,1262583491.2,1918395389.83,1080746430.92,1858376152.89,967746884.81,2015571746.1,1068740424.16,1929052095.37,1013178412.88
002146.SZ,45918012756.54,34504470088.52,23924641942.36,21605622615.32,34000453381.06,28235160559.38,28841235163.08,25263696959.73,20388757079.84,18722915898.9
002159.SZ,360926061.83,177643017.58,224272861.33,138659352.07,579136402.67,195453778.21,553431481.15,210678794.12,503208478.1,194675891.96
002148.SZ,173215452.03,100262373.03,178984970.78,95960791.43,193465153.64,112095443.3,205908189.11,121212051.81,289115521.46,185265646.63
002150.SZ,1304760620.75,1028240412.69,1291416933.42,1005559177.25,1678347296.27,1285604738.53,2440496411.23,1666109092.21,2590457990.68,1826943997.0
002152.SZ,4275212870.13,2567566016.36,4782468954.47,2835243949.78,5743570120.15,3574136906.17,7118048959.29,4879849892.83,7906393782.05,5716871862.44
002149.SZ,1759812103.27,1388544712.99,2162069483.82,1714045028.51,2350692302.7,1819056802.5,2220331741.06,1726701333.9,2283028695.68,1890076246.64
002157.SZ,39970700212.84,41001989559.59,13375513543.92,17356390085.35,5785649051.58,6425553388.0,5837407151.0,5104858890.8,10657928460.92,9339591173.02
002155.SZ,13941781495.15,12888482091.82,16163543785.4,14891388650.75,18752894037.77,17520045073.33,20989478458.12,19391410086.09,41194424016.98,39016450751.24
002151.SZ,2798770417.74,1991497155.75,2459862060.01,1737431408.55,3141228957.97,2420412026.59,1062688466.89,669152229.94,1506577218.5,942385137.31
002156.SZ,11203606410.71,9099784676.79,15319140774.48,12934650169.13,15906690222.6,14112244407.17,17081280328.6,14633936665.79,20116258889.41,17047259219.37
002145.SZ,3984897566.77,2475303162.54,4086523435.61,3106773374.18,3594332282.34,3020232135.93,5149125328.4,4195388864.05,5765257210.02,4901347501.6
002158.SZ,2192322672.19,1422188688.77,2335596608.0,1497910652.31,2906175904.39,1741542181.19,2856544059.07,1692671459.12,2265364071.14,1474764708.96
002160.SZ,4524028007.54,3916247402.5,5044426512.99,4613767016.47,5014843600.24,4485227254.56,5622033466.17,4958761339.29,6172426468.73,5516179540.01
002161.SZ,269572188.21,166998846.83,300565439.48,178425804.48,374863795.33,224596090.87,375780780.96,220816521.85,417703884.71,248094749.78
002254.SZ,3281742862.32,2042767264.45,2802554502.12,2180685138.11,2909894992.44,2186885995.84,2922517559.02,2425071857.52,2732419181.85,2235581335.51
002154.SZ,2972940801.68,1030399061.03,3038261267.95,1099769563.59,3667434448.06,1297901807.05,3535785553.91,1210690714.94,3479534292.83,1198007732.03
002164.SZ,1198187608.16,867916832.07,1062115716.15,798215929.21,1105299214.5,882888213.53,1083700090.31,871201987.25,1115101110.73,856261589.95
002162.SZ,901379245.63,654190449.97,849678339.91,653569703.65,938323852.48,717973987.6,888897808.68,700788490.68,771308298.16,602894902.19
002163.SZ,2632818205.02,2273453682.25,2362239828.15,2166329339.06,2866685927.29,2663709893.93,2780558809.88,2588524922.24,2499032252.18,2222953159.6
002169.SZ,1350986689.12,1179388678.26,1532196383.58,1477154718.15,1907334742.18,1567781949.12,1899101949.12,1625888228.56,2507366792.82,2056347761.46
002167.SZ,990433311.23,765389513.55,1018843607.97,747858361.04,1058553623.27,876647760.92,1233787757.04,1110920003.22,927036669.48,774215204.81
002171.SZ,27175093811.32,25489904529.35,29819935294.19,28673831381.12,33873929789.27,32607076471.24,39006802010.08,38047033309.51,44191348861.1,42821541759.59
002165.SZ,2602078488.23,2247966863.74,1891952827.48,1591782546.88,1856352696.27,1460952222.19,1899661465.95,1608331479.67,1974030554.24,1685596709.92
002192.SZ,545010738.93,418363172.0,1682192181.59,1020180528.21,838288606.97,339174023.12,403757846.2,218134054.95,509588946.16,275893744.16
002166.SZ,712251076.35,502225379.57,978883646.66,644559981.99,888977405.17,684720224.22,1169965060.76,840516661.85,1272155817.35,954100869.39
002172.SZ,2430293304.22,2254769745.34,1679929518.68,1468672777.16,1623745504.62,1397580622.77,1501392158.94,1295449367.85,1360398182.64,1166245337.69
002174.SZ,2514343384.37,1535134713.65,1461517525.65,793124174.21,1178779080.29,628232924.35,996872110.38,565131175.58,1018755172.76,616167672.4
601169.SH,49783000000.0,,51390000000.0,,49739000000.0,,51759000000.0,,51588000000.0,
002173.SZ,534003724.21,487996115.67,540574309.85,495595371.59,607166382.27,528492021.22,610403522.18,549235540.15,597495213.85,537280995.36
002176.SZ,2029621166.01,1527829910.18,4621749914.66,1947008304.63,2520734312.51,2340344283.54,1249470111.55,1193875103.5,1432138975.03,1394436148.54
002179.SZ,9876764579.15,6102431910.0,12453952232.22,7853550732.99,15359070042.67,9401246114.2,14094996310.89,8935176987.64,15837781712.37,11134361212.5
002177.SZ,59282442.38,28504313.53,54329028.26,21791592.64,52086089.3,21285260.36,51272806.21,22621096.69,44455888.47,20780843.98
002180.SZ,15024843096.0,9825198466.22,18976170827.46,12715656857.97,17945491675.53,12224450680.13,19393498585.48,13029015153.52,14504275147.59,10148328786.83
601939.SH,624405000000.0,,630539000000.0,,588440000000.0,,569022000000.0,,573702000000.0,
002178.SZ,569492116.48,480788212.95,371241971.28,287483769.62,460489201.98,342858594.79,404077271.15,311466191.64,304018453.2,234003507.95
601808.SH,19882022397.0,16571947290.0,24245719230.0,20952632878.0,29507229601.0,24728430667.0,33661450215.0,27856972858.0,34853711767.0,28509712001.0
002183.SZ,53094932934.0,49837815233.0,53211325305.0,50219195740.0,68283066318.0,65560276245.0,58441060036.0,55992704544.0,52263295974.0,50072388397.0
002185.SZ,8867081257.36,6600537726.21,9126769174.07,7453192450.07,8068423293.91,7380994351.3,10531227276.55,9237194712.93,12379789531.54,10852468873.7
002182.SZ,5652147134.2,4898011820.65,7108407987.63,5811819909.77,5563008851.48,4839119741.23,6346601066.66,5617921802.23,6969691379.89,6238150067.72
002184.SZ,1737482679.68,1403700063.56,1683421687.8,1379631604.23,2454362734.28,2007670826.31,1651888692.12,1407081304.82,1932930440.94,1685317692.44
601088.SH,232949000000.0,157328000000.0,250489000000.0,150171000000.0,252467000000.0,163749000000.0,253899000000.0,168348000000.0,213151000000.0,136321000000.0
002189.SZ,3086331249.89,2722247145.1,2527189553.36,2287756727.7,1662239147.63,1531724793.53,1521525920.35,1303027611.97,1030853792.58,991551260.69
601857.SH,1880341000000.0,1508745000000.0,2455401000000.0,1936795000000.0,2282135000000.0,1786921000000.0,2256279000000.0,1769691000000.0,2169256000000.0,1711740000000.0
002188.SZ,159309844.91,129096425.85,211968836.65,153235526.95,249383022.01,179696867.06,264373800.89,204764032.7,298444867.17,232169909.5
002187.SZ,4409735648.73,3335593667.3,3750923693.28,2801244495.34,4322930179.94,3363431744.53,4074021053.45,3163236823.15,2786686057.2,2053454154.13
002186.SZ,726382359.62,669037997.2,564336602.36,605543776.74,1090018021.42,860853895.66,1084374327.94,866796604.1,958346641.37,787842745.45
002196.SZ,1302014144.83,1168136661.3,1684647330.68,1478217556.79,1627208256.32,1383845857.59,1822214790.01,1576975950.11,2012535297.24,1736277039.5
002208.SZ,6015494554.09,4357810769.02,1604974825.49,1064646422.95,4176663252.37,3463010719.22,5433199028.2,4367028991.09,6356619909.6,5650207013.98
002190.SZ,880109334.87,734848289.08,1034374173.66,893149448.5,1402857873.75,1216546011.14,1565439670.35,1405767186.34,1492384376.5,1391626956.12
002191.SZ,3649670422.1,2424395156.06,3941602201.92,2814863124.36,2954984328.97,2097543878.72,2188235827.74,1638657664.44,1894372569.97,1536928360.91
002194.SZ,1388015259.09,1037124014.81,1623999441.79,1239357005.13,1263871045.11,971903479.16,1068720671.23,797603550.95,1035651313.68,826519777.18
002195.SZ,730998267.74,337189339.46,507224757.91,193686539.81,430725736.88,192622954.77,482962078.43,278202828.23,466437664.11,335577966.17
300213.SZ,656106800.49,385201656.85,624140413.42,358814174.67,675391675.9,398555409.86,736329174.63,429214171.02,565729025.09,331995729.8
601390.SH,767925918000.0,697693183000.0,848184880000.0,773188250000.0,882917582000.0,802672834000.0,818479344000.0,746493652000.0,773813650000.0,706954851000.0
601918.SH,8499007422.48,4608293112.95,8907721623.11,4938916758.56,9691761907.59,5766564187.12,9189117051.83,5334416063.58,9009711894.63,5563343740.09
002197.SZ,787062005.72,508104774.52,827856630.85,551844414.56,1051697918.79,740472724.86,800374400.82,592146615.52,679624897.31,493823765.32
002201.SZ,1034781876.16,771839286.34,1006196845.27,783539795.02,1238774857.13,951560824.55,897262910.39,653265280.62,1222907539.6,879873311.21
002203.SZ,49441386359.82,47507193661.18,57354837198.56,55227920691.8,69354883192.07,66911342373.14,68004808869.18,65927174301.73,64932525145.63,62542041854.7
601999.SH,2049202007.45,1652995339.86,1864293126.28,1514743043.72,1810062263.93,1458594179.41,1790602399.85,1428392973.87,1684930076.54,1327288662.48
002202.SZ,33550244023.33,24732603568.12,26163405606.99,20228808487.39,29319210490.24,24163721580.65,35839176952.76,29949327647.52,48146709129.4,41217938091.48
601866.SH,24980386957.66,19756118516.82,18967567592.85,14280486358.31,10527553096.05,7489393354.27,19872323359.42,16278178787.63,19565615760.18,15968420402.37
002204.SZ,6302031629.58,4966206236.74,7449652198.13,5954605472.02,9227182998.86,7278299523.13,10155484256.44,8225643965.68,10979031948.15,8898341194.29
