ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025,name
600100.SH,20260518,8.53,1.1658,1.7059,0.52,57.7327,47.6993,1.8022,1.897,1.9259,,,335029.7713,335029.7713,228955.7108,2857803.9492,2857803.9492,62551543132.72,40484843903.16,0.0,0.0,107487465.96,0.0,55928690421.28,36006679331.56,0.0,0.0,98508897.17,0.0,56151776130.49,36696061815.2,0.0,0.0,99526241.17,0.0,50053642185.98,30229626533.62,0.0,0.0,89364060.69,0.0,50149665586.3,29305337634.37,0.0,0.0,90611578.77,0.0,17658537236.04,14505643434.01,13742784690.52,11156274748.85,18083112141.03,15067024417.25,9337409803.74,6752674813.1,8405474333.76,6176155400.25,同方股份
600101.SH,20260518,10.06,3.3874,4.9397,0.52,29.9293,29.9097,1.7448,1.8243,1.7915,1.1928,1.5905,54786.2471,54786.2471,37570.2847,551149.6458,551149.6458,3600169214.38,1086258547.0,0.0,0.0,4506434.45,0.0,3926838141.71,1284264467.96,0.0,0.0,4506434.45,0.0,4102603374.22,1280588613.15,0.0,0.0,4506434.45,0.0,4200367039.56,1202705122.42,0.0,0.0,4506434.45,0.0,4180515224.24,1076911907.16,0.0,0.0,4506434.45,0.0,1361306304.49,1189861058.54,1711835070.76,1481334031.65,2012353910.46,1743262450.15,2134949987.36,1820442595.23,2330757953.75,2060541079.3,明星电力
600103.SH,20260518,4.55,4.9861,6.8286,0.53,186.4479,260.3604,2.5637,4.2149,4.3193,0.2652,0.2652,224082.6747,221232.9047,161538.6823,1019576.1699,1006609.7164,5415909616.22,1505967234.32,0.0,0.0,13020002.4,0.0,5657081722.79,1521231699.65,0.0,0.0,11474046.27,0.0,5819008081.44,1663915095.1,0.0,0.0,9922598.28,0.0,6026812396.27,1746222410.88,0.0,0.0,8393040.34,0.0,6022633337.29,1664686032.6,0.0,0.0,6885981.91,0.0,2116856551.49,1660005370.54,2287382836.1,1777363548.26,1906945618.98,1549557652.32,2006389054.16,1627320228.56,1768314174.14,1409336336.63,青山纸业
600104.SH,20260518,12.65,0.4294,1.4135,1.19,14.3893,14.3853,0.4839,0.225,0.2248,0.6914,0.6914,1149527.7504,1149527.7504,349184.8225,14541526.0426,14541526.0426,865700480891.66,544074503921.95,0.0,0.0,1413885520.18,0.0,967791952968.44,638617988785.08,0.0,0.0,1212659601.07,0.0,952348698797.05,609069943485.54,0.0,0.0,1227548847.4,0.0,955306052416.03,605005791477.34,0.0,0.0,1210740899.77,0.0,942450297420.62,587138538969.6,0.0,0.0,1183122320.47,0.0,538372624121.16,476584928655.97,510236601275.3,461008026299.5,507970008719.88,457345590855.9,419646066332.98,382270266465.23,461223859989.51,421739530488.44,上汽集团
600105.SH,20260518,51.55,7.696,10.1995,0.65,322.5716,733.9011,22.7128,14.2554,13.3279,0.1649,0.1649,146199.4802,146199.4802,110314.483,7536583.2043,7536583.2043,7938035755.06,4746193277.78,0.0,0.0,160515785.73,0.0,7727597874.67,4642054326.54,0.0,0.0,160515785.73,0.0,8213066027.91,4901508890.8,0.0,0.0,146063596.63,0.0,8305998321.99,5137163581.38,0.0,0.0,146063596.63,0.0,9328153519.5,5751695345.8,0.0,0.0,117420996.78,0.0,2814427912.61,2506586917.24,3089947541.26,2707335573.62,2945472290.46,2465026940.44,2972593105.99,2438707720.66,3630398728.38,3127090836.84,永鼎股份
600106.SH,20260518,5.87,1.2209,1.6744,0.65,68.4289,91.6256,1.4669,69.1036,71.4247,0.6133,0.6133,132902.5062,132902.5062,96903.073,780137.7114,780137.7114,7236761776.9,2645005330.81,0.0,0.0,,0.0,6836508039.51,2441912242.27,0.0,0.0,,0.0,6845792309.12,2074670672.13,0.0,0.0,,0.0,6855985008.57,1966459246.76,0.0,0.0,,0.0,6881486790.83,1703104706.88,0.0,0.0,,0.0,123247398.04,17858642.47,90736694.77,6691338.88,86872441.77,7030626.97,84686299.15,6949828.91,84569287.62,6778692.6,重庆路桥
600108.SH,20260518,3.94,2.8226,3.9248,0.79,134.7331,143.8706,1.7695,1.8085,1.8176,0.1396,0.1396,194691.5121,194691.5121,140015.2748,767084.5577,767084.5577,8339682449.94,4285227218.0,0.0,0.0,,0.0,8517977007.85,4468417839.47,0.0,0.0,,0.0,8857873553.09,4730774710.41,0.0,0.0,,0.0,9242385534.77,5001402628.12,0.0,0.0,,0.0,10006679257.45,5694105056.66,0.0,0.0,,0.0,1915550683.83,1563904866.97,2163920302.93,1789273101.25,2221730730.16,1814949037.89,2210327438.64,1806702847.25,2343600270.81,1929598972.02,亚盛集团
600109.SH,20260518,8.81,0.6115,0.9653,0.57,14.3372,13.6782,0.9039,3.8601,3.627,1.354,1.354,370536.491,370536.491,234723.0305,3264426.4857,3264426.4857,82679972210.75,58942873089.67,0.0,0.0,43642027.36,0.0,91386462254.2,60522028239.17,0.0,0.0,46384709.5,0.0,105593353685.17,73180309021.95,0.0,0.0,46891517.82,0.0,109868769054.95,76734332397.38,0.0,0.0,11632798.02,0.0,146068967586.98,110933817691.37,0.0,0.0,11632798.02,0.0,4919014123.79,,4074150981.22,,5028494866.2,,4291228618.93,,6152048820.7,,国金证券
600111.SH,20260518,51.7,3.3951,5.4786,0.65,83.0192,68.2515,7.3055,4.3911,4.1409,0.0677,0.0677,361506.5842,361506.5842,224026.6051,18689890.4031,18689890.4031,31229518117.08,14097239421.97,0.0,0.0,20812897.62,0.0,35173793422.23,12034281473.74,0.0,0.0,20812897.62,0.0,40644146417.66,14836795869.33,0.0,0.0,31749056.28,0.0,41912311399.16,14554619073.57,0.0,0.0,31749056.28,0.0,47714995948.73,17568028055.47,0.0,0.0,31749056.28,0.0,24091058044.99,18609416408.75,27998067999.0,19859867642.05,24923133762.93,21821536504.59,21559694501.42,19610530086.51,30291541849.48,26787732152.07,北方稀土
600113.SH,20260518,42.43,1.2149,2.6654,0.68,124.0461,127.1491,7.13,23.1033,23.451,0.2829,0.3064,42117.666,41143.116,18753.2086,1787052.5684,1745702.4119,2279932380.14,664299401.02,0.0,0.0,,0.0,2835392239.51,629637523.64,0.0,0.0,,0.0,3856768254.54,1431097996.12,0.0,0.0,8153600.63,0.0,3570495887.93,1050223501.89,0.0,0.0,7976941.91,0.0,3597600188.96,922204873.53,0.0,0.0,7951796.27,0.0,457190135.22,261190353.28,738841687.03,402307879.73,528224880.52,310885821.45,543536222.21,325284656.99,557997294.97,336485014.31,浙江东日
600116.SH,20260518,6.77,1.2175,2.6204,0.75,29.6962,27.393,1.142,1.2725,1.234,1.3162,1.3162,191214.2904,191214.2904,88844.6091,1294520.746,1294520.746,20811508579.59,9666749491.84,0.0,0.0,3074386653.7,0.0,22399505064.87,11047162866.37,0.0,0.0,3062477841.23,0.0,23200339477.82,11843606147.64,0.0,0.0,3062477841.23,0.0,24344907024.54,12834625010.32,0.0,0.0,3062477841.23,0.0,26013456106.47,14495343551.15,0.0,0.0,3023809263.11,0.0,7134643184.87,5831672429.25,8250013359.65,7282480783.27,8390942022.48,7483957736.61,8101850617.85,7197207641.88,7610740301.72,6650505987.4,三峡水利
600118.SH,20260518,96.92,3.9541,8.1465,0.69,3223.2149,6751.1236,18.1199,18.7789,18.2776,0.0103,0.0103,118248.9135,118248.9135,57394.7959,11460684.6964,11460684.6964,14396047344.09,6523196409.2,0.0,0.0,,0.0,16446781670.09,8303820896.71,0.0,0.0,,0.0,14896452453.77,6614021993.59,0.0,0.0,,0.0,13584929502.14,5441131776.81,0.0,0.0,,0.0,14306391104.46,6227559786.2,0.0,0.0,,0.0,4256262311.92,3628200944.52,5286943246.32,4664403114.15,3672966378.93,3118786687.84,1674453122.67,1361906347.35,3102458195.6,2804115268.85,中国卫星
600120.SH,20260518,5.13,1.0969,2.1882,0.53,18.7456,18.9193,1.068,21.4163,,1.6047,2.2733,341538.1492,341538.1492,171211.5538,1752090.7054,1752090.7054,29118142353.5,14437624039.3,0.0,0.0,,0.0,29506499172.24,13779610744.68,0.0,0.0,,0.0,38213449569.83,20553054943.84,0.0,0.0,466150043.05,0.0,44676180537.68,27132046185.25,0.0,0.0,466150043.05,0.0,58217333691.35,39716250307.45,0.0,0.0,466150043.05,0.0,13212631623.04,12683051655.02,14606497907.69,14115175180.34,11901616598.0,11663504910.78,6969101938.74,6699107544.65,5412332856.54,5160275203.6,浙江东方
600455.SH,20260518,29.77,3.1431,3.9587,0.96,41.8691,40.7874,5.4343,6.2017,6.1414,,,6245.8,6245.8,4958.9938,185937.466,185937.466,946938827.54,648612070.79,0.0,0.0,,0.0,981955275.83,644164818.74,0.0,0.0,,0.0,1027104851.69,652083904.47,0.0,0.0,,0.0,1166844451.71,747457231.94,0.0,0.0,,0.0,1452179212.39,979083780.91,0.0,0.0,,0.0,175744871.53,82026220.82,175012673.12,84247292.18,192767282.06,91476562.12,211369406.9,103290408.97,224076887.85,105022599.47,博通股份
600467.SH,20260518,2.35,1.6911,2.6824,0.82,114.9336,110.2735,1.0018,3.2658,3.1424,0.3796,0.3796,146099.4304,146099.4304,92104.3314,343333.6614,343333.6614,6531415286.63,3210351363.26,0.0,0.0,,0.0,6705434315.79,3351731491.94,0.0,0.0,,0.0,6654646330.53,3271659918.55,0.0,0.0,,0.0,6888323591.85,3486122248.4,0.0,0.0,,0.0,6559817648.34,3123218229.03,0.0,0.0,,0.0,1017681396.62,839992475.8,951670345.44,757464259.84,1068807042.79,840840480.42,972006952.19,806081132.03,935791257.21,729929814.41,好当家
600960.SH,20260518,4.76,1.8613,3.3693,0.98,27.0323,28.2673,1.2847,1.4525,1.6186,,,95051.5518,95051.5518,52508.6638,452445.3866,452445.3866,9279412341.57,3473699698.05,0.0,0.0,,0.0,7367605267.99,2718577569.93,0.0,0.0,,0.0,7416088213.0,2945825005.66,0.0,0.0,,0.0,7991076196.3,3409060998.31,0.0,0.0,,0.0,6400196502.74,2659462034.63,0.0,0.0,,0.0,3442688775.43,3125405358.27,3014471199.01,2777491635.73,3510470480.99,3232133453.3,3306815840.0,3058918233.69,2367473033.78,2060028626.21,渤海汽车
600969.SH,20260518,10.73,4.5643,6.5185,1.09,52.0135,51.6959,1.0907,0.9574,0.9458,,,37005.0484,37005.0484,25911.3429,397064.1693,397064.1693,15017169532.5,11100941318.64,0.0,0.0,23392913.65,0.0,15428680563.7,11399800379.79,0.0,0.0,23850505.65,0.0,15330126763.35,11458919431.28,0.0,0.0,23850505.65,0.0,15054272067.03,11111168288.97,0.0,0.0,23850505.65,0.0,14281732103.86,10286616826.61,0.0,0.0,23850505.65,0.0,2568465092.42,2192260035.32,2766070398.79,2400715783.93,3021455213.94,2836114253.28,3316610519.37,2845640422.32,3079087918.87,2793001938.7,郴电国际
600572.SH,20260518,4.26,1.1891,1.7369,0.6,22.7834,22.3567,1.4893,1.6695,1.6145,3.4992,3.4992,253699.3291,253025.1438,173220.9827,1080759.142,1077887.1126,8888327057.11,3272418190.81,0.0,0.0,172607913.87,0.0,10639427049.63,3443246793.68,0.0,0.0,184722901.05,0.0,11161783747.52,3643808920.61,0.0,0.0,184722901.05,0.0,9749197613.47,2994352739.4,0.0,0.0,184722901.05,0.0,10133259965.83,2971952033.14,0.0,0.0,184722901.05,0.0,4620666505.05,1582973643.86,4488268722.41,1721482762.33,5184266884.99,2016102389.09,4913007257.68,2272928425.82,4975580215.81,2299474180.53,康恩贝
600988.SH,20260518,36.66,3.5883,4.1988,1.04,22.6025,19.4216,4.8757,5.5124,5.0537,0.4364,0.4364,190041.1178,166391.1378,142198.5632,6966907.3785,6099899.1117,8195278189.19,3187744854.14,0.0,0.0,41968889.08,0.0,15090749700.41,7331604195.52,0.0,0.0,41968889.08,0.0,18741803746.65,10713964331.69,0.0,0.0,41968889.08,0.0,19895166440.93,10095270035.95,0.0,0.0,41968889.08,0.0,23471227000.09,7945907234.73,0.0,0.0,41968889.08,0.0,2668417625.19,1803072475.89,4476018648.53,3025312011.86,5062292721.07,3504653240.25,6222830630.43,3611571936.6,8644170929.0,4331315150.76,赤峰黄金
600976.SH,20260518,30.35,0.7662,1.0564,0.71,12.9381,13.7987,1.7865,1.3815,1.3894,2.9654,2.9654,15339.86,15329.86,11118.5986,465564.751,465261.251,2677610352.53,1184285757.2,0.0,0.0,214035.49,0.0,3247356885.89,1469360420.72,0.0,0.0,214035.49,0.0,3916169131.86,1772874528.05,0.0,0.0,214035.49,0.0,4205324282.48,1799048552.39,0.0,0.0,214035.49,0.0,4337514441.31,1737330864.95,0.0,0.0,214035.49,0.0,2606024268.01,1502708008.84,2794971258.49,1601425187.41,3117619192.23,1645816152.7,2881317090.47,1642416746.1,2551934173.79,1041194624.9,健民集团
600497.SH,20260518,10.03,4.0592,6.8285,0.71,48.8301,42.0311,2.9408,2.1013,2.0001,1.5989,1.5989,504038.0483,504038.0483,299625.7602,5055501.6244,5055501.6244,29655379015.04,11802332291.89,0.0,0.0,56410390.06,0.0,27982568034.09,9971684543.83,0.0,0.0,39434160.32,0.0,26801780098.85,8567058138.99,0.0,0.0,39434160.32,0.0,26674437567.39,7648681558.52,0.0,0.0,39434160.32,0.0,25914586007.14,6685677495.42,0.0,0.0,39434160.32,0.0,16160638059.41,13465642251.95,16269635407.7,13766809716.24,16403568829.37,13655731228.67,14651922034.57,11791382877.23,17177897802.91,14093567308.9,驰宏锌锗
600986.SH,20260518,10.29,6.9256,7.9916,0.74,178.9576,,2.9663,1.8333,1.8987,,,148737.4062,148737.4062,128897.8046,1530507.9098,1530507.9098,7709753122.77,3773388341.73,0.0,0.0,975037587.56,0.0,8272215295.85,4095895098.39,0.0,0.0,975673564.86,0.0,8311036883.69,3318343209.22,0.0,0.0,979734566.43,0.0,8333581110.55,3155509843.04,0.0,0.0,979859580.86,0.0,9599206287.24,4319167168.54,0.0,0.0,1366468699.82,0.0,10784320227.98,10182354679.22,11371216005.49,10885726509.59,8240582552.13,7738984733.38,5597993856.81,5113230906.99,5604702866.33,5113256116.41,浙文互联
600410.SH,20260518,23.46,7.8151,7.8151,0.64,928.8488,,5.9698,5.5214,5.3676,0.0281,0.0281,109649.4683,109649.4683,109649.4683,2572376.5263,2572376.5263,8982485401.75,3621619763.87,0.0,0.0,93515389.84,0.0,8502477530.53,3285921644.76,0.0,0.0,82946324.48,0.0,8842308996.65,3595347637.37,0.0,0.0,61628497.32,0.0,8416047438.09,3682607126.96,0.0,0.0,48631756.37,0.0,9486555878.65,4073636764.03,0.0,0.0,41987174.37,0.0,2448957023.42,2112271589.96,2558588326.68,2215825987.28,2878932100.0,2498942521.32,2977002019.07,2608715730.05,3171814513.9,2795580258.77,华胜天成
600985.SH,20260518,13.49,0.6543,1.6972,0.91,24.125,27.831,0.865,0.8835,0.892,5.5597,5.5597,269325.8709,269325.8709,103832.6564,3633205.9984,3633205.9984,70610370600.8,39722485348.74,0.0,0.0,188545956.1,0.0,79852032687.94,43303201342.45,0.0,0.0,186080706.18,0.0,86912606074.66,45747810841.72,0.0,0.0,186080706.18,0.0,89524881831.25,43049086237.86,0.0,0.0,185482761.44,0.0,89255788210.26,43467383993.58,0.0,0.0,185482761.44,0.0,48520081126.68,39452750354.14,57313951369.6,44642459196.83,55538111763.71,44389713685.41,56668894450.53,46708136109.8,31841216698.03,26363086972.79,淮北矿业
600114.SH,20260518,32.11,3.6406,4.7762,1.01,37.8403,36.8651,5.6883,3.358,3.3154,0.9121,,63138.3477,61638.3477,46983.7261,2027372.3446,1979207.3446,6103969687.05,3084150182.68,0.0,0.0,543389265.08,0.0,6506909478.17,3699150995.91,0.0,0.0,575870583.05,0.0,6622592072.33,3805706143.84,0.0,0.0,575870583.05,0.0,7374420356.5,4273387136.25,0.0,0.0,575870583.05,0.0,7742416801.74,3836109449.47,0.0,0.0,575870583.05,0.0,2691033734.11,2066372643.81,2741152106.95,2158462157.97,2781630639.72,2215877851.81,3610637462.85,2755513427.45,4416513966.76,3309607097.91,东睦股份
600980.SH,20260518,23.26,1.3444,2.5624,0.74,35.3427,34.7321,2.9123,3.368,3.3053,0.6234,0.6234,18926.3526,18926.3526,9929.7752,440226.9615,440226.9615,1237134218.75,323245389.98,0.0,0.0,,0.0,1726191537.76,531475924.15,0.0,0.0,,0.0,2050142958.88,766769807.51,0.0,0.0,,0.0,2565936203.68,1197660144.52,0.0,0.0,,0.0,2827851096.24,1379069244.67,0.0,0.0,,0.0,495230881.1,356713475.48,654903787.73,502546803.73,664418118.08,491137424.32,737577510.78,533263397.85,859140201.29,642248983.67,北矿科技
600992.SH,20260518,13.0,9.2701,12.1109,1.97,106.416,,2.2291,1.5262,1.5429,,,24509.0,24509.0,18760.0182,318617.0,318617.0,3334194363.19,1882399846.84,0.0,0.0,,0.0,3300637268.68,1836283160.26,0.0,0.0,,0.0,3401370713.5,1909666263.65,0.0,0.0,,0.0,3350033310.6,1882609906.59,0.0,0.0,,0.0,3420148617.67,2027348009.41,0.0,0.0,,0.0,1742869957.08,1525933748.08,1723481132.61,1582240132.25,1516002785.11,1344168838.28,1509681462.84,1365035571.84,1456178225.16,1361138753.21,贵绳股份
600993.SH,20260518,24.85,1.2689,1.9645,0.95,18.421,18.1398,2.3326,2.7703,2.7397,2.495,2.495,43105.3891,43030.7016,27793.9112,1071168.9191,1069312.9348,4146479313.65,903626363.79,0.0,0.0,25262815.99,0.0,4900547534.03,1338570911.03,0.0,0.0,25262815.99,0.0,5010364432.83,1166024054.71,0.0,0.0,25262815.99,0.0,5124759268.86,994307397.57,0.0,0.0,25262815.99,0.0,5341330588.38,909821802.03,0.0,0.0,25262815.99,0.0,2530273255.78,1525158086.18,2785082784.85,1704371020.87,2446244490.16,1385043273.39,2791816831.37,1458123581.22,2837281856.08,1444595760.04,马应龙
600967.SH,20260518,13.9,0.7653,1.71,0.44,70.6495,82.4656,1.9799,2.3597,2.3907,0.5036,0.5036,170179.4667,170179.4667,76162.279,2365494.5871,2365494.5871,26920241918.79,16738971973.56,0.0,0.0,,0.0,23826461976.46,13084972720.04,0.0,0.0,,0.0,21368612435.32,10151285365.1,0.0,0.0,,0.0,19756231582.59,8192865224.48,0.0,0.0,,0.0,21293432422.81,9396387335.44,0.0,0.0,,0.0,8132454850.09,7280713151.2,10559545324.1,9480878268.27,7842684194.94,6793940497.26,7107313267.9,6285734461.86,7893888613.67,7015428748.21,内蒙一机
600495.SH,20260518,4.17,0.8896,1.3068,0.83,175.2374,235.672,1.536,3.8818,4.2448,0.3357,0.3357,120819.0886,120819.0886,82243.6048,503815.5995,503815.5995,3713083536.28,579524742.7,0.0,0.0,,0.0,4000687912.05,774829908.61,0.0,0.0,,0.0,3969487531.58,736281678.9,0.0,0.0,,0.0,3885393869.49,644330700.8,0.0,0.0,,0.0,3973805227.3,705571248.2,0.0,0.0,,0.0,422900252.14,414385593.22,835141584.04,735457012.26,811291359.27,723030326.98,872962348.02,790250230.31,871996956.48,754427811.59,晋西车轴
600483.SH,20260518,10.85,1.3853,4.0101,1.03,10.2004,10.5649,1.0828,2.1937,2.2197,3.53,3.53,278013.78,278013.78,96040.3056,3016449.513,3016449.513,43891484617.37,23002458574.17,0.0,0.0,207242411.24,0.0,47186456522.71,24189047011.85,0.0,0.0,148826688.86,0.0,49444503890.53,23036628476.79,0.0,0.0,55824989.69,0.0,50967046212.19,21254227868.84,0.0,0.0,95375144.6,0.0,53233334502.1,20367287788.89,0.0,0.0,70584170.73,0.0,9023244374.82,7425472349.93,9189990301.32,7130891355.47,10358802323.47,8417700888.72,10485353878.79,8179637935.42,10035292848.49,7422547794.12,福能股份
600461.SH,20260518,10.3,0.7008,1.2781,0.83,11.085,11.2318,1.2931,1.7669,1.8223,4.5049,4.5049,128415.5586,128415.5586,70411.8207,1322680.2536,1322680.2536,17912570760.3,11535911020.67,0.0,0.0,,0.0,21266733048.12,13735418617.23,0.0,0.0,77867819.5,0.0,23119902579.48,14544891616.4,0.0,0.0,69007819.5,0.0,24532387155.92,14359467368.79,0.0,0.0,69007819.5,0.0,25034687589.88,14111142159.22,0.0,0.0,69007819.5,0.0,5661816015.43,4228298785.11,5412506325.27,3717305248.63,5712872568.92,3870542960.59,5642894776.23,3729765518.12,5425576040.89,3532878364.05,洪城环境
600966.SH,20260518,5.99,0.8706,1.7015,0.62,51.5001,50.8458,1.0705,0.418,0.4203,0.4393,0.4393,133684.4288,133684.4288,68397.8451,800769.7285,800769.7285,21256517989.65,13728919448.42,0.0,0.0,,0.0,23519136097.18,16618349943.2,0.0,0.0,,0.0,21252533349.68,14869581643.52,0.0,0.0,,0.0,23372564108.1,16600034818.43,0.0,0.0,,0.0,23780829874.8,16401691422.09,0.0,0.0,,0.0,11935984769.18,8355751342.56,13845388492.66,11601464584.08,13677738392.06,12509977668.68,13967073588.89,12469501853.01,14450147177.88,13130025865.7,博汇纸业
600995.SH,20260518,14.78,0.6066,2.7519,0.56,27.9757,26.7128,2.0451,6.403,6.1587,0.8021,0.8021,319600.5805,319600.5805,70449.0636,4723696.5798,4723696.5798,3047246206.45,772645395.29,0.0,0.0,,0.0,37085062439.71,22184815511.45,0.0,0.0,,0.0,43502634455.28,19327408482.72,0.0,0.0,,0.0,48700093200.21,23542908152.35,0.0,0.0,,0.0,56201939604.18,29947539276.01,0.0,0.0,,0.0,1535891994.27,1286973796.3,6391632054.37,3307666236.85,4066825180.19,2094069096.47,4519028579.88,2204754363.26,5319830922.96,2399287508.58,南网储能
600420.SH,20260518,9.13,0.6406,1.4604,0.93,13.0043,17.0403,0.8798,1.3078,1.3882,3.2859,3.2859,134117.2692,134117.2692,58835.2257,1224490.6678,1224490.6678,19536915546.41,9098305917.17,0.0,0.0,292298077.77,0.0,18500232428.08,7792999911.35,0.0,0.0,160151939.27,0.0,19051306528.38,4854286376.01,0.0,0.0,160151939.27,0.0,20066164165.53,4873114698.37,0.0,0.0,160151939.27,0.0,19330801003.68,3632219485.35,0.0,0.0,160151939.27,0.0,10710170799.63,5972971937.06,9719160020.44,5855125628.57,9161881346.47,5599739702.84,8593322350.59,5182776783.47,6920393170.38,4616387318.32,国药现代
002001.SZ,20260518,31.74,1.2608,2.6111,1.11,14.4216,14.5348,2.7767,4.384,4.2218,2.8319,2.2017,307342.168,303686.1928,146637.5995,9755040.4123,9638999.7595,33553242598.08,12618564991.79,0.0,0.0,,0.0,38245908900.33,15186785915.28,0.0,0.0,4410005.33,0.0,38774279496.58,14466681832.0,0.0,0.0,3622704.97,0.0,41532120961.65,13939827198.19,0.0,0.0,3622704.97,0.0,45093962982.74,12737366604.64,0.0,0.0,3622704.97,0.0,10516296574.9,5593507476.3,11910018133.43,7397206010.54,11012182404.49,7317660311.35,15781739446.23,9542295372.45,16642101764.92,9061993897.74,新和成
002035.SZ,20260518,5.57,1.5447,1.9272,1.01,15.6866,15.9614,1.2266,0.8359,0.847,5.2806,7.0408,84765.3618,78203.7667,62682.8792,472143.0652,435594.9805,6435823915.31,3031646562.07,0.0,0.0,103751692.39,0.0,6708615006.48,3168404034.99,0.0,0.0,103751692.39,0.0,6871178397.61,3267869114.78,0.0,0.0,103751692.39,0.0,6994065089.75,3251241046.81,0.0,0.0,103751692.39,0.0,6992901181.79,3063256574.01,0.0,0.0,103751692.39,0.0,3964970855.0,2315177958.77,4259124854.28,2503437614.05,4430901003.95,2579328232.51,4575581449.41,2722684207.17,4157645421.56,2357695105.15,华帝股份
000725.SZ,20260518,4.21,2.3113,2.6614,1.18,26.6275,26.2104,1.1459,0.7623,0.7608,1.1997,1.1997,3704432.8064,3634166.3692,3156019.7505,15595662.1149,15299840.4143,453872086509.0,242218687459.0,0.0,0.0,1400357242.0,0.0,430996506952.0,228209098571.0,0.0,0.0,1130006987.0,0.0,415655512105.0,221272179733.0,0.0,0.0,701013959.0,0.0,417412481177.0,215969304305.0,0.0,0.0,704705586.0,0.0,430745273396.0,225822940197.0,0.0,0.0,653575022.0,0.0,163278349727.0,110954352788.0,132744386975.0,114557562318.0,126515073265.0,112401485781.0,143731526962.0,120031045882.0,154547999525.0,132266891686.0,京东方Ａ
600339.SH,20260518,4.21,3.9067,14.0521,2.91,65.9814,63.0815,0.8736,0.2359,0.2365,1.1401,1.1401,558314.7471,558314.7471,155218.0662,2350505.0853,2350505.0853,106571536430.72,81346726201.1,0.0,0.0,0.0,0.0,103907626382.25,78273238228.18,0.0,0.0,,0.0,106392058345.49,80151733475.19,0.0,0.0,0.0,0.0,109949976198.6,83340658210.61,0.0,0.0,0.0,0.0,124202247000.58,97352715908.32,0.0,0.0,0.0,0.0,52235213294.9,48601437732.27,57440739430.09,53892791016.88,52852724687.49,48696179882.05,51173799719.73,46637988447.26,57529092407.01,53047936152.04,中油工程
600346.SH,20260518,20.51,0.6124,2.4479,1.1,20.4071,16.1601,2.0419,0.7183,0.7474,2.5841,2.5841,703909.9786,703909.9786,176098.1052,14437193.6611,14437193.6611,209520894282.23,155208647334.6,0.0,0.0,73886440.92,0.0,246778646135.85,189787083922.67,0.0,0.0,77323123.69,0.0,261941604067.62,203158264550.39,0.0,0.0,77323123.69,0.0,272459938012.68,211110314203.23,0.0,0.0,77323123.69,0.0,274071228646.76,209425020201.41,0.0,0.0,77323123.69,0.0,151488588412.17,127640629501.09,170357168223.82,153014148461.03,173112319230.86,152358822365.46,177763693024.81,159348046504.21,157383581399.03,136207105564.88,恒力石化
600320.SH,20260518,5.03,1.7537,3.2307,0.95,36.2098,31.0723,1.6568,0.7308,0.7293,1.0934,1.4903,526835.3501,332199.7661,180323.2242,2649981.811,1670964.8235,80481078060.0,63141214042.0,0.0,0.0,260015324.0,0.0,81381027102.0,63196550853.0,0.0,0.0,270451335.0,0.0,84470282041.0,65906880571.0,0.0,0.0,271605627.0,0.0,81249882146.0,63128952230.0,0.0,0.0,268943928.0,0.0,82204138277.0,63624704448.0,0.0,0.0,270544324.0,0.0,15988139879.0,14565935196.0,18979330954.0,16801491497.0,22511197715.0,19698578210.0,25362573767.0,22223811480.0,26006685485.0,23044015277.0,振华重工
600010.SH,20260518,2.59,1.7139,2.6969,0.55,313.9466,,2.2733,1.7677,1.826,0.0772,0.0772,4528861.9348,3138079.8287,1994274.3511,11729752.4111,8127626.7563,152320745612.64,86733553042.66,0.0,0.0,,0.0,147890691959.59,85909062532.35,0.0,0.0,,0.0,153551790302.43,92004616107.09,0.0,0.0,,0.0,153245171099.73,92409810290.03,0.0,0.0,,0.0,155473434685.94,93996385724.43,0.0,0.0,,0.0,63996224555.72,54640370687.54,58205297926.93,54767764464.68,53582497171.99,48116819279.47,49865338798.82,45937380584.41,48079827162.26,43276614756.58,包钢股份
